heart_rate,ptt,amplitude,ac_dc_ratio,systolic,diastolic
87.30881845678421,0.5086301191765981,0.0032574990118726097,0.004255869846211794,116.0,75.0
79.45102479567362,0.5182454262135013,0.004023864107880762,0.006945419383827851,116.0,75.0
76.39521614968618,0.5872205368965931,0.003754935668527586,0.013771916694047873,116.0,75.0
111.31652863274894,0.5104063514914199,0.0034448052045254795,0.012243560126961732,107.0,71.0
82.06865640375216,0.5174707992629276,0.006403952215051435,0.007186187139056876,107.0,71.0
92.98204156382559,0.5107988208120592,0.004395058702529379,0.00782879638302841,107.0,71.0
72.0283420564846,0.578349716823272,0.004475451632541984,0.005596888059865103,107.0,71.0
69.409129618067,0.5408458102715921,0.0033269109783363353,0.00698412381475463,107.0,71.0
94.72825855394503,0.5605842624631552,0.0023073922545578936,0.004742145515636647,150.0,86.0
93.41865129283059,0.5935235226034858,0.002718425490380546,0.002537942130398156,150.0,86.0
89.48982950948724,0.5368976034858387,0.0031918658454720885,0.002496661401199765,150.0,86.0
92.10904403171614,0.5462187424352458,0.0025971549373224488,0.0023385779546354073,150.0,86.0
92.54557978542094,0.5704537037037036,0.003871954237205757,0.0046670455135403004,150.0,86.0
61.990210313743056,0.5935030975008799,0.0058912234999442675,0.00622632369744448,127.0,68.0
68.1019211897459,0.5783293537900905,0.0053410129701556,0.005615911188919855,127.0,68.0
56.31505021459757,0.5724078928297824,0.004874468506131798,0.0038750481284610607,127.0,68.0
67.66537041288855,0.5368791270679338,0.005603558392963461,0.006440126640189242,127.0,68.0
58.49780409888429,0.540607454339239,0.004851998627138736,0.003399728781480334,127.0,68.0
58.933117944303675,0.5275693816698054,0.012985624186042278,0.03772147916171322,121.0,81.0
62.42545085952167,0.5331619899560578,0.00540342735141987,0.00221830485004028,121.0,81.0
56.31386825789018,0.5294335844318894,0.005217880468012621,0.001593707434119339,121.0,81.0
60.24274278751042,0.5201125706214689,0.0019973977594061406,0.0029771397753348716,121.0,81.0
56.31386825789018,0.5406188010043943,0.0027809258879115304,0.0025432377319486105,121.0,81.0
80.7616354804631,0.5851162320640177,0.007290536664033232,0.0037687002415090604,108.0,67.0
80.32508609948762,0.5956021860436596,0.006344155404944433,0.0034664343581427854,108.0,67.0
82.07128362338952,0.5294241653721419,0.006527170523181726,0.0033750299708796864,108.0,67.0
63.73620962241953,0.5645144165981331,0.006566225132869771,0.002616385087409697,108.0,67.0
83.81748114729143,0.578331203018367,0.005993199834612131,0.004110542803165301,108.0,67.0
58.496253704331025,0.5408411018718133,0.007526817657140603,0.008461648217660616,97.0,65.0
104.33287041294861,0.568351951716114,0.0033567591126369835,0.0033481819196969327,97.0,65.0
105.64248803319482,0.6532202505332558,0.0032239205119067855,0.004162796079127355,97.0,65.0
58.93279291107976,0.57883815008726,0.0033493280939393697,0.0024335036508666735,97.0,65.0
75.0847435607831,0.5893243484584061,0.0030070099480273933,0.0029466247607601785,97.0,65.0
63.73350216080175,0.5724340396498655,0.004848562483900417,0.004567175348110844,123.0,76.0
54.56635458972752,0.542496397346338,0.0025526149573726303,0.0022616296338656447,123.0,76.0
61.55084797721265,0.6040166073546857,0.003151870344578368,0.0028844479476281162,123.0,76.0
56.749008773316625,0.5238539094650205,0.0047036961202438455,0.002960846408299773,123.0,76.0
77.70316796800041,0.5704551440329219,0.0038757265884109796,0.00469371091872701,120.0,71.0
71.59168284692174,0.5665073575690261,0.0032477150850788814,0.004656647285253914,120.0,71.0
58.932177953258744,0.5507162117134435,0.016079759698443306,0.04105241121456603,120.0,71.0
55.003366089708166,0.5605856778731827,0.029986663602762136,0.0766134048097295,120.0,71.0
59.36871260476437,0.5704551440329217,0.0036496643704365755,0.0068653000152061935,120.0,71.0
70.71858612421448,0.5480845665794274,0.005399284299303589,0.008514492426123763,148.0,85.0
67.22631026622858,0.5566381072343284,0.004534714388773407,0.003030727433300589,148.0,85.0
69.40898267746977,0.6061088255412801,0.004071873467008999,0.0023061166089337684,148.0,85.0
61.11482751475325,0.5872334641922436,0.0032485329775576773,0.00355549776562396,148.0,85.0
59.3686895857603,0.5956225136807042,0.0035301175983218054,0.004915331053870607,148.0,85.0
86.87050184029562,0.5174710615642978,0.005371820209545376,0.00346499512023124,128.0,78.0
85.12436109978715,0.5210032872405046,0.004093550664701669,0.005233738940476035,128.0,78.0
60.6783907326688,0.5210032872405045,0.004264512577732909,0.00404642909871831,128.0,78.0
58.932249992160344,0.5068743845356773,0.004175479668746069,0.0015992783544964003,128.0,78.0
81.63207961877026,0.5566372109740026,0.003784113308612068,0.002415700411664108,128.0,78.0
91.07045271888454,0.5953361126273653,0.0027806257665655486,0.007143698164039429,116.0,78.0
96.27447858853509,0.5273111036983126,0.0032738935601197543,0.005692628443350931,116.0,78.0
91.50412154135542,0.5702510281987613,0.011437757853309239,0.03207500687042656,116.0,78.0
87.16743331664662,0.5911138706938379,0.00962722886354096,0.027307121444044704,116.0,78.0
59.846297500981265,0.5642902160573109,0.0029782620100116263,0.009693669597561991,116.0,78.0
84.25319393486899,0.5645200219528014,0.011679837770954707,0.007755811151502437,107.0,61.0
79.45119842562775,0.5368861747243425,0.004726047151997895,0.003965872742970085,107.0,61.0
66.35484703678802,0.5625461757221973,0.0040656725209787005,0.004919294380322062,107.0,61.0
73.7761128237972,0.5664938681834056,0.003931078144177983,0.006365106052531854,107.0,61.0
71.59338759232391,0.5977053117048345,0.004959725240470006,0.003201318276524174,107.0,61.0
82.07106032082808,0.5767290380658435,0.010286984060636774,0.006706386190020795,102.0,70.0
69.41116271814715,0.5704374485596706,0.011637879081456939,0.0043263449705083995,102.0,70.0
80.32486754804451,0.5447776325344951,0.008964948352027343,0.004443672277604596,102.0,70.0
79.01522296845683,0.5406106538637403,0.009849021186534268,0.0042709512480832304,102.0,70.0
115.68527119691193,0.5219689071787836,0.007759478906596891,0.003018220012243303,102.0,70.0
57.186142481515155,0.5210029844946424,0.0071144312802894,0.005605916946912912,86.0,66.0
68.97259932885035,0.5257126159928993,0.004717856297870369,0.002612536694798042,86.0,66.0
55.003465287564204,0.5625585565380836,0.004630858540541908,0.0025476136780494896,86.0,66.0
55.876536165144586,0.6019129818748488,0.003930143394788394,0.002464751758015176,86.0,66.0
106.95118250359705,0.5956212085451464,0.003083785778588473,0.00366876764479871,86.0,66.0
54.56803304156024,0.5462080936540775,0.004937441170978241,0.00624669217766903,123.0,77.0
64.60855112120733,0.5033316903979553,0.0033740533378225452,0.0054782671087800685,123.0,77.0
70.72017082186207,0.5050977665046148,0.0032436013715574892,0.008158970172466003,123.0,77.0
71.59325935052703,0.5526779345546177,0.0037275021819286828,0.00548951045335111,123.0,77.0
64.17200685687483,0.5788314439576487,0.004032752325124346,0.006143239181187757,123.0,77.0
85.99978242423516,0.4882285471491229,0.005099366611563941,0.007348525280921611,113.0,67.0
85.99978242423516,0.5585958311833505,0.012531520685924481,0.030015445598516138,113.0,67.0
86.43632954313992,0.5625435049019608,0.008358187218769053,0.025057589298674587,113.0,67.0
86.43632954313992,0.5783341997764019,0.0035731801376839697,0.007464680374142796,113.0,67.0
88.1825180187589,0.5803080366357068,0.004131777366906371,0.005139776873567227,113.0,67.0
61.11476208748549,0.532951949825502,0.003610209272699576,0.0037971708614548943,120.0,74.0
85.56066692247968,0.5387639772618706,0.008625105020798775,0.004284789991963409,120.0,74.0
82.94146283301602,0.5487431187092207,0.005392939584976386,0.0032359978413572014,120.0,74.0
83.37799684792664,0.5665081837034042,0.0031373958783363883,0.002922634086072394,120.0,74.0
81.19532677337358,0.5914286220980223,0.0027992520048238994,0.003957396469506578,120.0,74.0
56.75122704101226,0.5238334332874086,0.007507195809199048,0.006398237516656437,141.0,63.0
59.37051444290513,0.5743854979190801,0.0082598122140463,0.0052102160851896385,141.0,63.0
65.91873294763732,0.6487332198719507,0.010680454982586645,0.005780563570917883,141.0,63.0
63.735993446059915,0.5368826647216144,0.009129566679976733,0.0061886582313926365,141.0,63.0
66.35528084795278,0.513923866559177,0.005499375681152893,0.005706730976685937,141.0,63.0
88.61651224091541,0.5645336045823774,0.005576291197488606,0.006463723616782169,116.0,86.0
89.05304678397411,0.546220257269779,0.0023274641951611464,0.009107029745823138,116.0,86.0
90.3626504131502,0.5956224307088546,0.003320539703136401,0.00838041512942049,116.0,86.0
89.05304678397411,0.5443560243098138,0.006982999460977006,0.005285130547890221,116.0,86.0
89.92611587009151,0.47817575423105224,0.0029671565530622265,0.007852451720118907,116.0,86.0
68.53862086306923,0.5406062798986326,0.005243870154128478,0.0047770937664832315,108.0,60.0
74.21379329122146,0.5461987586562047,0.005172260950566825,0.0034336342881225316,108.0,60.0
60.6806898087046,0.5443345990703473,0.00500178183844615,0.0031647464873144687,108.0,60.0
58.93448290773468,0.5487208569194235,0.005148770076382678,0.003895672420965302,108.0,60.0
120.92482789216672,0.5126438861107724,0.005374881334872296,0.002651913350854137,108.0,60.0
85.12371330638177,0.5684848820383769,0.008903199083196037,0.03345890799806313,151.0,92.0
83.37758585394317,0.5157088732526504,0.005664592518678062,0.010208434772621419,151.0,92.0
94.72741429479407,0.5331738997821351,0.003277266727761865,0.008056156492180144,151.0,92.0
94.72741429479407,0.5480878550207963,0.004272420035680346,0.009661859578595505,151.0,92.0
65.91631132955717,0.5704587878787879,0.005219920185123649,0.0172581710417872,151.0,92.0
54.568453237557975,0.5139241896131057,0.004564133765093371,0.008597086753869066,128.0,64.0
71.59381064767607,0.5447783404752629,0.00405172478913442,0.01159116611226054,128.0,64.0
77.2689297843821,0.550699844176081,0.0030599427639668203,0.008541100506542098,128.0,64.0
58.49738187066215,0.5645166861446564,0.005670315577628958,0.010636694496665326,128.0,64.0
91.6750014390974,0.5309614985066875,0.009509028644020508,0.016093368253939002,128.0,64.0
84.25345608444967,0.5174577623056145,0.008888757207846503,0.01315995763401599,116.0,56.0
62.86268225990026,0.6174171798704535,0.005709608158151684,0.009609144509970042,116.0,56.0
55.87793978657801,0.6330763112439795,0.009003225704508035,0.006253524761270134,116.0,56.0
62.426135855317625,0.6060922723592427,0.0032549214868205145,0.007134174756560018,116.0,56.0
101.27871692512363,0.5192240806435979,0.008206835281552884,0.024800276980864257,110.0,58.0
88.18233111584041,0.5872177102516881,0.0060407992294860425,0.005054797845280635,110.0,58.0
83.3803229857699,0.5684662203444913,0.004923369047913475,0.004244824366943885,110.0,58.0
97.34980118233867,0.5724139024302171,0.004242547258535437,0.006834762135088949,110.0,58.0
61.116467109988406,0.5139258757390714,0.004942820228766183,0.00572581436769557,110.0,58.0
103.46122328307922,0.5566243824943962,0.011163967254608359,0.023386508773698616,122.0,79.0
59.370153445142506,0.5625459184783791,0.009731768168667908,0.009759687813201063,122.0,79.0
61.989424920663495,0.5788301424343323,0.010504615177198114,0.0054698963471801485,122.0,79.0
56.75088196962152,0.5507028465104131,0.009656645339409704,0.007680131487033939,122.0,79.0
93.85722787283558,0.5462068654855373,0.006303469660395402,0.004035419765789858,122.0,79.0
79.45166218262224,0.576729829130117,0.004531961827234576,0.009245753493276273,114.0,59.0
61.11666321740173,0.5462039270630279,0.0074296697170202425,0.005616328135581234,114.0,59.0
57.62428246212162,0.6039934210526317,0.007012398396619199,0.010362129467029144,114.0,59.0
122.23332643480346,0.5408307103543172,0.004270613669704537,0.009306879842154758,114.0,59.0
55.00499689566155,0.5408307103543172,0.0051609342977569335,0.007210841189521582,114.0,59.0
73.34027157111251,0.5182393204413853,0.0044491147269804555,0.0066968670069366,88.0,57.0
74.2133700421972,0.5294243417458756,0.004186969322155593,0.004922573261245799,88.0,57.0
73.77682080665484,0.5893108099803344,0.007777075466774053,0.015248448711310605,88.0,57.0
74.64991927773953,0.5935051929695181,0.006002857125905229,0.008388095763014415,88.0,57.0
56.3148513849614,0.5704360865290069,0.004060629179378802,0.004798524703976079,88.0,57.0
71.1568197911548,0.5977055028419508,0.005556541668054754,0.011857318393142465,117.0,77.0
56.31429296355195,0.5704417430631952,0.0063900598770734295,0.006754045459819431,117.0,77.0
66.79137072421278,0.5033309497616428,0.006881503877767742,0.005755423516484084,117.0,77.0
60.24319712379977,0.5145160819785681,0.010023010273937394,0.011564093342917981,117.0,77.0
64.60864619074178,0.5851222290979097,0.010659617867114736,0.014901298393830116,117.0,77.0
70.28262225864096,0.5684768557811581,0.0055012276295368255,0.024279064155986997,96.0,62.0
66.79031804703148,0.6129549060714434,0.005403929408165817,0.024801175566438023,96.0,62.0
57.18648146510538,0.5872286965100506,0.011423068019061657,0.047208724452755695,96.0,62.0
57.62301949155657,0.5275737178169662,0.008235533309385971,0.03785245220138648,96.0,62.0
61.98839975606843,0.5368948082377606,0.006892091893118491,0.027068380138722665,96.0,62.0
70.28213290984618,0.5893300451157921,0.010812301070910295,0.031430632258077226,110.0,77.0
71.59173787089922,0.5566374635885396,0.011107092665386634,0.0322093202561416,110.0,77.0
73.33787781896993,0.6241445602365115,0.012325987567057902,0.036828177543183835,110.0,77.0
64.17064309159869,0.5914273050628234,0.011813084735499113,0.033234587198656025,110.0,77.0
80.75897259827046,0.5480839328241768,0.010855586191267677,0.031322587718366816,110.0,77.0
58.49519702535331,0.5480885355613752,0.010007403991848766,0.024807706385056284,124.0,77.0
57.622134383183855,0.6103077698279087,0.007508046646685641,0.023284610392210484,124.0,77.0
58.931728346438035,0.5201248347674273,0.008211526664043314,0.024134528254904888,124.0,77.0
92.54464006996196,0.5139433851182391,0.00845085979283746,0.024808656400375207,124.0,77.0
73.77568483892307,0.5724187275510806,0.009849025489981296,0.033154625423774786,112.0,81.0
111.75488354298406,0.5664971545074486,0.00972629618447772,0.029101285050735788,112.0,81.0
115.24722365370232,0.5294324936047158,0.009038676905889909,0.028253288625089665,112.0,81.0
121.35881884745925,0.564523296826238,0.00852424042615366,0.028515381855417358,112.0,81.0
68.53660188981803,0.6442725315005727,0.009009755154834537,0.019546013134259545,141.0,80.0
72.90199054522046,0.6308501870943107,0.008237987231775717,0.018969264225919658,141.0,80.0
68.97314075535827,0.6144917048491791,0.008182518094887686,0.01892906117459423,141.0,80.0
67.2269852931973,0.6735140675285004,0.007753833994675805,0.01847611343454055,141.0,80.0
79.44934491003849,0.5139392161419,0.0069931919136197096,0.009392784337035168,125.0,77.0
82.94162380718302,0.5331702368299132,0.005102076009506599,0.009509942789077346,125.0,77.0
83.81469353146916,0.5851356926048565,0.004184860920289332,0.004212176521561729,125.0,77.0
74.21092656432167,0.5605854073785511,0.004598283239744742,0.0034764843317299844,125.0,77.0
85.12429811789838,0.572428761055563,0.01009145374577719,0.01794442717022273,125.0,77.0
59.806587821613995,0.5103957933507801,0.005396331060396266,0.007233554644933326,127.0,82.0
61.98931000488458,0.5182450173930837,0.004578681778522023,0.0074048694860499135,127.0,82.0
54.56805458176459,0.5998033609576428,0.00546868410106671,0.0069515929928584885,127.0,82.0
58.06041007499753,0.5387511152036013,0.00500375716440359,0.005247356565805768,127.0,82.0
84.68962071089865,0.515694019579335,0.004103138903139601,0.004525297371907508,127.0,82.0
96.91072361919757,0.5201207003217025,0.007439684191000961,0.02903056721123217,115.0,73.0
73.33784490101438,0.5546638208364266,0.0074449261841343485,0.029111595102387165,115.0,73.0
68.53596219916226,0.5387630193296489,0.008037573043450054,0.02888427720156082,115.0,73.0
77.26665802071159,0.5763766394456817,0.00819516354121241,0.02881776580543636,115.0,73.0
74.64744927424678,0.5238491641232917,0.007360534726007923,0.028692465832667255,115.0,73.0
59.36918020048672,0.5443516016929671,0.00720341866987631,0.024059080018994695,108.0,68.0
62.424946828452946,0.5443516016929671,0.0070430705409489135,0.023815317744078038,108.0,68.0
58.059565931358335,0.5998120816599732,0.007508969794470318,0.023889521153387414,108.0,68.0
58.93264211077725,0.6330883696401768,0.007563897592391753,0.02386249119452076,108.0,68.0
59.805718290196175,0.5546596296057671,0.007670088424404312,0.026636688004328307,108.0,68.0
61.55190697090789,0.5526854257796349,0.005579378669260319,0.004862409568028424,113.0,72.0
83.81536268378947,0.552685425779635,0.005982563994574707,0.004625960949824495,113.0,72.0
81.19613259992106,0.5480797138981379,0.0059745932355914685,0.0032855382523508028,113.0,72.0
56.313446803171054,0.5480797138981379,0.005011782137825207,0.00433126431653203,113.0,72.0
59.369215234350875,0.578345820547975,0.006374233071707497,0.00927613194500157,113.0,72.0
65.4812819999077,0.5350258672020103,0.0029711098066431793,0.005969947181344451,123.0,89.0
67.22744951990524,0.5724195586789288,0.0030919110942554994,0.0021938474053923057,123.0,89.0
58.496611919917534,0.5763672797732662,0.003563739025789903,0.0032795097885982344,123.0,89.0
61.98894695991261,0.49158996927236975,0.003552948448715718,0.00821068009985631,123.0,89.0
61.55240507991323,0.523840657434721,0.00407341324432105,0.008692450244236729,123.0,89.0
76.83016986452101,0.5704546153846154,0.003359888133237189,0.003836310537593482,138.0,88.0
56.74955728629393,0.5605851583710407,0.0025555992500376603,0.0032258574140919248,138.0,88.0
75.52056469637576,0.582297963800905,0.003228704557306013,0.003630413746924479,138.0,88.0
78.57631008871468,0.5914272115384616,0.004018270390122857,0.00400135691490033,138.0,88.0
79.4493802008115,0.5443553846153847,0.004382559081345681,0.003962365703201116,138.0,88.0
81.1985976414337,0.5427995642701524,0.04144092856644682,0.09824599274713325,111.0,70.0
82.94480404232475,0.5424705948372615,0.06567578013122757,0.18758829773071165,111.0,70.0
110.44755485635875,0.6081822390572391,0.0474199045679349,0.15419338702573887,111.0,70.0
114.81307085858636,0.6102794191919192,0.008343854051361092,0.016508015648192983,111.0,70.0
60.67793701519931,0.5998205577477138,0.004002461592203662,0.006463715426011456,126.0,73.0
58.93180933130868,0.5704587122635599,0.003003867240424241,0.003595594340584307,126.0,73.0
61.98753277811728,0.5645369955272601,0.002985633172891346,0.0035542632990352846,126.0,73.0
65.47978814589854,0.5977232830702743,0.0028216658468421777,0.0040268875758577025,126.0,73.0
79.88655733538984,0.650984152367044,0.006163818547333034,0.0031677159149387413,124.0,78.0
104.76925552182271,0.5893252152549592,0.0059148009595063975,0.0023590069112243038,124.0,78.0
63.298091877767895,0.5294372831392911,0.005190700610925382,0.007458011954525195,124.0,78.0
62.42501474841937,0.5033382621394671,0.0032096876813498187,0.0038142363317304148,124.0,78.0
104.33271695714848,0.5424867936392033,0.00295471779996639,0.004423610005097545,124.0,78.0
55.440737530630855,0.5219772205834153,0.008598856536914924,0.013251843644125553,100.0,68.0
59.36960869421887,0.5275698336610948,0.005792588789702272,0.004480561551882682,100.0,68.0
64.60810357900289,0.5406192641756801,0.005834629959180017,0.0032417430883559923,100.0,68.0
67.22735102139491,0.5546556264098559,0.005514843901555266,0.0031544204375371257,100.0,68.0
101.7141090128897,0.5051012653314703,0.004360575079030295,0.0029212943589406425,100.0,68.0
94.73021578438963,0.5406148891366284,0.016974629087681145,0.012115902396517464,128.0,81.0
57.62391006239368,0.5406148891366284,0.02084456604828755,0.01784495246589304,128.0,81.0
59.806633928393445,0.5331581320450887,0.026390909688481436,0.052887077929908426,128.0,81.0
75.08570099039177,0.5487295953833039,0.02855789020179734,0.06268335931742734,128.0,81.0
80.76078304199115,0.570441917502787,0.0067404722414526,0.008481224691309356,128.0,81.0
61.98792521311248,0.5977194989859882,0.0031581082840927473,0.004516491843048808,117.0,74.0
64.1705986361094,0.5914277147861356,0.006129304480974291,0.007246000286888273,117.0,74.0
79.8858472816872,0.519237769756249,0.00466109470959964,0.007384776578218689,117.0,74.0
72.0282229588983,0.5294419889653665,0.0032082760356862655,0.013054306767473288,117.0,74.0
73.77436169729583,0.5480843125204852,0.004468673867985788,0.014412355824889965,117.0,74.0
90.8019326056955,0.5526735179451897,0.006664206476918935,0.006068137825695102,144.0,74.0
81.19788204163154,0.5139240400892583,0.005693058511242274,0.009056470509926305,144.0,74.0
58.933946643119675,0.5408305139892216,0.006121793440731589,0.012324502059978629,144.0,74.0
70.72073597174361,0.5830212155823586,0.005196533710765207,0.012130742296255442,144.0,74.0
69.84764046591961,0.5238336101635261,0.0037833121098914666,0.01225955007183944,144.0,74.0
61.116286937188164,0.5238370254926727,0.004464457268948838,0.005556053039157952,119.0,79.0
67.22791563090698,0.5219728367898518,0.004320915760524718,0.004821522939881005,119.0,79.0
62.42592165727078,0.5507032744450916,0.008056902999225162,0.012940667704126108,119.0,79.0
66.79137072421278,0.6102887765859919,0.006846618041580336,0.012975847997221854,119.0,79.0
60.24319712379977,0.5312937803039562,0.003927493662092243,0.006286108550521232,119.0,79.0
59.37056719038065,0.5763588191817748,0.006056122144003812,0.006423382185843174,118.0,57.0
98.22336483702679,0.5664896613190731,0.005371088819326607,0.00323439715093826,118.0,57.0
96.9137199725331,0.5809233046932742,0.00644913072702507,0.002972353539922594,118.0,57.0
87.74620592107728,0.5746317165558019,0.0066964390950618215,0.002727834507306755,118.0,57.0
79.01524015778601,0.508919573786647,0.004832938941106169,0.0034138787740465703,118.0,57.0
60.241387611752145,0.6103071082502769,0.006946391117195875,0.009878254248625182,129.0,97.0
58.4952604345999,0.5566415347534363,0.004786762744991564,0.008111612223507652,129.0,97.0
56.74913325744766,0.5788479789590255,0.0030161243747962633,0.0025922906629809476,129.0,97.0
60.241387611752145,0.5763805962695155,0.0033684243370345093,0.003164879129874819,129.0,97.0
55.439537874583486,0.5893343553894426,0.0037016142970190337,0.005213214025320185,129.0,97.0
67.6648953523739,0.5350187196559856,0.002114832792756487,0.005385905984272858,113.0,70.0
67.22834764042311,0.6039932584269663,0.002257313730867725,0.002931426692510018,113.0,70.0
55.878107129702315,0.5103919639923781,0.0026494225737538645,0.005278268115198167,113.0,70.0
55.44155941775152,0.5256978360382855,0.0025261618893108054,0.005726384631191803,113.0,70.0
62.42482662423372,0.5182535502353182,0.006798763318983213,0.00412749804670643,109.0,63.0
67.6632736136799,0.5641600023020258,0.0037350445121497196,0.0034352454446638465,109.0,63.0
70.7190343575235,0.5645301050807062,0.0043004976433416095,0.004082876944507963,109.0,63.0
64.17097562071577,0.5625562235944102,0.005096156073761955,0.007049332286922022,109.0,63.0
76.3940185960902,0.5467651717040407,0.004585835268370332,0.006037829699768009,109.0,63.0
